Seq#,DateTime,TEST,PRODUCT,AC VOLTAGE,AC CURRENT,AC WATT,P.F.,V.THD. %,I.THD. %,DC VOLTAGE,DC CURRENT,DC POWER,EFFICIENCY,PCB TEMP,JUNC TEMP,HOUSING TEMP,X'MER TEMP,ROOM TEMP,TAP,RECIPE
195,4/12/2021 10:25,0,0,59.56,24.68,1.106,0.834,2.73,54,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
196,4/12/2021 10:25,0,0,59.56,24.68,1.106,0.834,2.73,54,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
197,4/12/2021 10:25,0,0,59.56,24.68,1.106,0.834,2.73,54,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
198,4/12/2021 10:25,0,0,59.56,24.68,1.106,0.834,2.73,54,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
199,4/12/2021 10:25,0,0,59.45,26.024,1.339,0.866,2.71,40,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
200,4/12/2021 10:25,0,0,59.45,26.024,1.18,0.866,2.71,40,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
201,4/12/2021 10:25,0,0,59.65,26.132,1.35,0.82,2.81,47,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
202,4/12/2021 10:25,0,0,59.65,26.132,1.35,0.866,2.73,44,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
203,4/12/2021 10:25,0,0,59.71,24.821,1.238,0.835,2.63,46,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
204,4/12/2021 10:25,0,0,59.55,23.623,1.139,0.835,2.63,46,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
205,4/12/2021 10:25,0,0,59.55,23.623,1.139,0.835,2.63,46,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
206,4/12/2021 10:25,0,0,59.55,23.623,1.094,0.8,2.63,51,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
207,4/12/2021 10:25,0,0,59.55,23.623,1.183,0.8,2.63,51,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
208,4/12/2021 10:25,0,0,59.51,24.046,1.142,0.826,2.61,42,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
209,4/12/2021 10:25,0,0,59.51,23.382,1.262,0.855,2.62,41,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
210,4/12/2021 10:25,0,0,59.5,23.097,1.346,0.866,2.62,48,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
211,4/12/2021 10:25,0,0,59.51,21.307,1.207,0.83,2.59,54,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
212,4/12/2021 10:25,0,0,59.56,26.181,1.461,0.83,2.59,54,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
213,4/12/2021 10:25,0,0,59.56,26.181,1.345,0.866,2.6,49,0.2,1,0,0,31.7,31.8,32.1,31.7,31,1,1
214,4/12/2021 10:25,0,0,59.45,25.999,1.34,0.897,2.6,46,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
215,4/12/2021 10:25,0,0,59.43,27.381,1.459,0.896,2.69,53,0.2,1,0,0,31.7,31.8,32.1,31.7,31,1,1
216,4/12/2021 10:26,0,0,59.34,27.358,1.455,0.896,2.71,49,0.2,1,0,0,31.7,31.8,32.1,31.7,31,1,1
217,4/12/2021 10:26,0,0,59.38,27.324,1.32,0.896,2.71,49,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
218,4/12/2021 10:26,0,0,59.38,27.324,1.334,0.833,2.66,59,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
219,4/12/2021 10:26,0,0,59.6,24.719,1.032,0.783,2.67,51,0.2,1,0,0,31.7,31.8,32.1,31.7,31,1,1
220,4/12/2021 10:26,0,0,59.74,26.528,1.117,0.783,2.7,69,0.2,1,0,0,31.7,31.8,32.1,31.7,31,1,1
221,4/12/2021 10:26,0,0,59.74,26.528,1.169,0.825,2.67,48,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
222,4/12/2021 10:26,0,0,59.74,26.528,1.169,0.825,2.67,48,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
223,4/12/2021 10:26,0,0,59.71,23.382,1.128,0.808,2.75,53,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
224,4/12/2021 10:26,0,0,59.71,23.382,1.133,0.808,2.75,53,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
225,4/12/2021 10:26,0,0,59.7,24.77,1.234,0.814,2.68,53,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
226,4/12/2021 10:26,0,0,59.7,24.77,1.225,0.802,2.66,44,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
227,4/12/2021 10:26,0,0,59.64,23.273,1.124,0.81,2.65,48,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
228,4/12/2021 10:26,0,0,59.58,25.756,1.309,0.81,2.65,48,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
229,4/12/2021 10:26,0,0,59.58,25.756,1.309,0.81,2.65,48,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
230,4/12/2021 10:26,0,0,59.58,25.756,1.066,0.833,2.67,49,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
231,4/12/2021 10:26,0,0,59.58,25.756,1.224,0.833,2.67,49,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
232,4/12/2021 10:26,0,0,59.58,24.642,1.224,0.834,2.68,48,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
233,4/12/2021 10:26,0,0,59.66,24.757,1.095,0.811,2.64,55,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
234,4/12/2021 10:26,0,0,59.7,22.46,1.231,0.835,2.62,49,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
235,4/12/2021 10:26,0,0,59.7,22.46,1.185,0.835,2.62,49,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
236,4/12/2021 10:26,0,0,59.52,23.994,1.169,0.819,2.7,49,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
237,4/12/2021 10:26,0,0,59.52,23.994,1.349,0.819,2.7,49,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
238,4/12/2021 10:26,0,0,59.4,25.939,1.339,0.866,2.66,49,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
239,4/12/2021 10:26,0,0,59.4,25.939,1.339,0.866,2.66,49,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
240,4/12/2021 10:26,0,0,59.41,24.437,1.209,0.833,2.7,54,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
241,4/12/2021 10:26,0,0,59.41,24.437,1.209,0.833,2.7,54,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
242,4/12/2021 10:27,0,0,59.5,24.527,1.212,0.834,2.7,54,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
243,4/12/2021 10:27,0,0,59.47,27.427,1.463,0.834,2.67,50,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
244,4/12/2021 10:27,0,0,59.3,24.985,1.245,0.84,2.72,52,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
245,4/12/2021 10:27,0,0,59.45,27.473,1.463,0.84,2.72,52,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
246,4/12/2021 10:27,0,0,59.45,27.473,1.219,0.834,2.71,49,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
247,4/12/2021 10:27,0,0,59.4,27.335,1.455,0.896,2.71,41,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
248,4/12/2021 10:27,0,0,59.4,27.335,1.454,0.896,2.71,41,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
249,4/12/2021 10:27,0,0,59.42,25.914,1.221,0.897,2.64,49,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
250,4/12/2021 10:27,0,0,59.4,25.51,1.427,0.834,2.6,58,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
251,4/12/2021 10:27,0,0,59.4,25.51,1.265,0.852,2.61,49,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
252,4/12/2021 10:27,0,0,59.48,24.462,1.128,0.808,2.58,57,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
253,4/12/2021 10:27,0,0,59.49,24.552,1.216,0.833,2.54,41,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
254,4/12/2021 10:27,0,0,59.49,24.552,1.216,0.833,2.54,41,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
255,4/12/2021 10:27,0,0,59.49,24.552,1.178,0.833,2.54,41,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
256,4/12/2021 10:27,0,0,59.43,26.87,0.971,0.774,2.43,72,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
257,4/12/2021 10:27,0,0,59.51,24.591,0.894,0.744,2.52,78,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
258,4/12/2021 10:27,0,0,59.51,24.591,0.894,0.744,2.52,78,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
259,4/12/2021 10:27,0,0,59.34,26.096,1.187,0.829,2.52,55,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
260,4/12/2021 10:27,0,0,59.49,24.68,1.23,0.829,2.52,55,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
261,4/12/2021 10:27,0,0,59.49,24.68,1.098,0.801,2.54,59,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
262,4/12/2021 10:27,0,0,59.43,24.985,1.208,0.832,2.48,49,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
263,4/12/2021 10:27,0,0,59.64,26.277,1.358,0.866,2.48,49,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
264,4/12/2021 10:27,0,0,59.32,25.841,1.324,0.864,2.59,49,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
265,4/12/2021 10:28,0,0,59.89,24.32,1.217,0.836,2.55,54,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
266,4/12/2021 10:28,0,0,59.28,25.485,1.287,0.836,2.55,54,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
267,4/12/2021 10:28,0,0,59.28,25.485,1.158,0.823,2.58,55,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
268,4/12/2021 10:28,0,0,59.38,26.408,1.364,0.835,2.56,52,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
269,4/12/2021 10:28,0,0,59.68,24.782,1.235,0.863,2.73,51,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
270,4/12/2021 10:28,0,0,59.68,24.782,1.233,0.836,2.69,55,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
271,4/12/2021 10:28,0,0,59.68,24.782,1.233,0.836,2.69,55,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
272,4/12/2021 10:28,0,0,59.33,23.165,1.112,0.809,2.78,50,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
273,4/12/2021 10:28,0,0,59.35,25.963,1.007,0.779,2.71,55,0.2,1,0,0,31.7,31.8,32.1,31.7,30.9,1,1
274,4/12/2021 10:28,0,0,59.48,24.086,1.326,0.779,2.71,55,0.2,1,0,0,31.7,31.8,32.1,31.7,31.1,1,1
275,4/12/2021 10:28,0,0,59.48,24.086,1.327,0.865,2.78,45,0.2,1,0,0,31.7,31.8,32.1,31.7,31.1,1,1
276,4/12/2021 10:28,0,0,59.57,22.418,1.461,0.795,2.79,61,0.2,1,0,0,31.7,31.8,32.1,31.7,31.1,1,1
277,4/12/2021 10:28,0,0,59.64,24.086,1.19,0.898,2.81,44,0.2,1,0,0,31.7,31.8,32.1,31.7,31.1,1,1
278,4/12/2021 10:28,0,0,59.64,24.086,1.341,0.867,2.71,46,0.2,2,0,0,31.7,31.8,32.1,31.7,31.1,1,1
279,4/12/2021 10:28,0,0,59.67,25.023,1.257,0.842,2.63,49,0.2,2,0,0,31.7,31.8,32.1,31.7,31.1,1,1
280,4/12/2021 10:28,0,0,59.45,25.89,1.332,0.865,2.58,49,0.2,1,0,0,31.7,31.8,32.1,31.7,31.1,1,1
281,4/12/2021 10:28,0,0,59.33,27.278,1.468,0.898,2.69,44,0.2,2,0,0,31.7,31.8,32.1,31.7,31.1,1,1
282,4/12/2021 10:28,0,0,59.48,24.565,1.22,0.835,2.7,53,0.2,2,0,0,31.7,31.8,32.1,31.7,31.1,2,1
283,4/12/2021 10:28,0,0,37.99,14.359,0.401,0.734,2.7,53,0.2,2,0,0,31.7,31.8,32.1,31.7,31.1,2,1
284,4/12/2021 10:28,0,0,37.99,14.359,2.58,0.734,4.47,162,0.1,1,0,0,31.7,31.8,32.1,31.7,31.1,2,1
285,4/12/2021 10:28,0,0,69.97,39.537,2.602,0.734,4.47,162,0.1,1,0,0,31.7,31.8,32.1,31.7,31.1,2,1
286,4/12/2021 10:28,0,0,69.83,39.369,2.585,0.94,2.51,36,0.1,1,0,0,31.7,31.8,32.1,31.7,31.1,2,1
287,4/12/2021 10:28,0,0,69.97,39.513,2.6,0.94,2.8,36,0.1,2,0,0,31.7,31.8,32.1,31.7,31.1,2,1
288,4/12/2021 10:29,0,0,69.75,39.289,2.575,0.94,2.81,36,0.1,2,0,0,31.7,31.8,32.1,31.7,31.1,2,1
289,4/12/2021 10:29,0,0,69.91,39.441,2.592,0.94,2.72,37,0.1,1,0,0,31.7,31.8,32.1,31.7,31.1,2,1
290,4/12/2021 10:29,0,0,69.72,39.273,2.572,0.939,2.73,37,0.1,2,0,0,31.7,31.8,32.1,31.7,31.1,2,1
291,4/12/2021 10:29,0,0,69.72,39.273,2.572,0.939,2.73,37,0.1,2,0,0,31.7,31.8,32.1,31.7,31.1,2,1
292,4/12/2021 10:29,0,0,69.87,39.393,2.568,0.939,2.74,37,0.1,2,0,0,31.7,31.8,32.1,31.7,31.1,2,1
293,4/12/2021 10:29,0,0,69.76,39.297,2.575,0.939,2.75,37,0.1,2,0,0,31.8,31.8,32.1,31.7,31.1,2,1
294,4/12/2021 10:29,0,0,70.14,39.878,2.632,0.941,2.62,36,0.1,1,0,0,31.7,31.8,32.1,31.7,31.1,2,1
295,4/12/2021 10:29,0,0,69.98,39.688,2.631,0.941,3.01,37,0.1,1,0,0,31.8,31.8,32.1,31.7,31.1,2,1
296,4/12/2021 10:29,0,0,70.14,39.902,2.619,0.941,3.01,37,0.1,1,0,0,31.8,31.8,32.1,31.7,31.1,2,1
297,4/12/2021 10:29,0,0,70.14,39.902,2.616,0.941,3.26,37,0.1,1,0,0,31.8,31.8,32.1,31.7,31.1,2,1
298,4/12/2021 10:29,0,0,69.9,39.537,2.58,0.938,3.13,38,0.1,2,0,0,31.8,31.8,32.1,31.7,31.1,2,1
299,4/12/2021 10:29,0,0,69.59,39.088,2.551,0.938,2.69,38,0.1,2,0,0,31.8,31.8,32.1,31.7,31.1,2,1
300,4/12/2021 10:29,0,0,69.44,38.918,2.536,0.938,2.56,37,0.1,1,0,0,31.8,31.8,32.1,31.7,31.1,2,1
301,4/12/2021 10:29,0,0,69.9,39.441,2.59,0.939,2.68,36,0.1,2,0,0,31.8,31.8,32.1,31.7,31.1,2,1
302,4/12/2021 10:29,0,0,70.14,39.64,2.614,0.94,2.64,36,0.1,2,0,0,31.8,31.8,32.1,31.7,31.1,2,1
303,4/12/2021 10:29,0,0,70.21,39.752,2.622,0.94,2.74,36,0.1,2,0,0,31.8,31.8,32.1,31.7,31.1,2,1
304,4/12/2021 10:29,0,0,70.21,39.752,2.625,0.94,2.74,36,0.1,2,0,0,31.8,31.8,32.1,31.7,31.1,2,1
305,4/12/2021 10:29,0,0,70.21,39.752,2.623,0.941,2.67,36,0.1,2,0,0,31.8,31.8,32.1,31.7,31.1,2,1
306,4/12/2021 10:29,0,0,70.21,39.752,2.621,0.941,2.67,36,0.2,2,0,0,31.8,31.8,32.1,31.7,31.1,2,1
307,4/12/2021 10:29,0,0,70.34,39.878,2.638,0.94,2.76,36,0.1,2,0,0,31.8,31.8,32.1,31.7,31.1,2,1
308,4/12/2021 10:29,0,0,70.3,39.815,2.629,0.94,2.66,36,0.1,2,0,0,31.8,31.8,32.1,31.7,31.1,2,1
309,4/12/2021 10:30,0,0,70.3,39.815,2.629,0.94,2.66,36,0.1,2,0,0,31.8,31.8,32.1,31.7,31.1,2,1
310,4/12/2021 10:30,0,0,70.24,39.831,2.631,0.94,2.62,36,0.1,2,0,0,31.9,31.8,32.1,31.7,31.1,2,1
311,4/12/2021 10:30,0,0,70.35,39.902,2.642,0.941,2.69,36,0.1,2,0,0,31.9,31.8,32.1,31.7,31.2,2,1
312,4/12/2021 10:30,0,0,70.15,39.688,2.617,0.94,2.79,36,0.1,2,0,0,31.7,31.8,32.1,31.7,31.2,2,1
313,4/12/2021 10:30,0,0,70.24,39.839,2.636,0.941,2.76,36,0.1,2,0,0,31.7,31.8,32.1,31.7,31.2,2,1
314,4/12/2021 10:30,0,0,70.27,39.831,2.631,0.941,2.76,36,0.2,2,0,0,31.7,31.8,32.1,31.7,31.2,2,1
315,4/12/2021 10:30,0,0,70.27,39.831,2.631,0.941,2.76,36,0.2,2,0,0,31.7,31.8,32.1,31.7,31.2,2,1
316,4/12/2021 10:30,0,0,70.27,39.831,2.642,0.941,2.78,36,0.2,2,0,0,31.7,31.8,32.1,31.7,31.2,2,1
317,4/12/2021 10:30,0,0,70.01,39.521,2.599,0.939,2.76,37,0.1,2,0,0,31.7,31.8,32.1,31.7,31.2,2,1
318,4/12/2021 10:30,0,0,69.9,39.433,2.623,0.941,2.75,36,0.1,2,0,0,31.7,31.8,32.1,31.7,31.1,2,1
319,4/12/2021 10:30,0,0,70.03,39.561,2.601,0.939,2.74,37,0.1,2,0,0,31.7,31.8,32.1,31.7,31.1,2,1
320,4/12/2021 10:30,0,0,70.1,39.617,2.592,0.941,2.75,36,0.1,2,0,0,31.7,31.8,32.1,31.7,31.1,2,1
321,4/12/2021 10:30,0,0,70.14,39.704,2.62,0.941,2.74,36,0.1,2,0,0,31.7,31.8,32.1,31.7,31.1,2,1
322,4/12/2021 10:30,0,0,70.06,39.632,2.629,0.94,2.7,36,0.1,2,0,0,31.7,31.8,32.1,31.7,31.1,2,1
323,4/12/2021 10:30,0,0,70,39.569,2.603,0.941,2.7,36,0.1,2,0,0,31.7,31.8,32.1,31.7,31.1,2,1
324,4/12/2021 10:30,0,0,70,39.569,2.635,0.941,2.67,37,0.1,2,0,0,31.8,31.8,32.1,31.7,31.1,2,1
325,4/12/2021 10:30,0,0,70.23,39.807,2.605,0.94,2.65,37,0.1,2,0,0,31.7,31.8,32.1,31.7,31.1,2,1
326,4/12/2021 10:30,0,0,69.95,39.537,2.599,0.94,2.65,37,0.1,2,0,0,31.7,31.8,32.1,31.7,31.1,2,1
327,4/12/2021 10:30,0,0,69.95,39.537,2.597,0.94,2.74,36,0.1,2,0,0,31.7,31.8,32.1,31.7,31.1,2,1
328,4/12/2021 10:30,0,0,69.95,39.537,2.597,0.94,2.74,36,0.1,2,0,0,31.7,31.8,32.1,31.7,31.1,2,1
329,4/12/2021 10:30,0,0,70.11,39.712,2.619,0.94,2.74,36,0.1,2,0,0,31.8,31.8,32.1,31.7,31,2,1
330,4/12/2021 10:30,0,0,70.11,39.712,2.595,0.941,2.67,36,0.1,2,0,0,31.7,31.8,32.1,31.7,31,2,1
331,4/12/2021 10:31,0,0,70.12,39.72,2.624,0.939,2.65,36,0.1,2,0,0,31.8,31.8,32.1,31.7,31,2,1
332,4/12/2021 10:31,0,0,69.77,39.321,2.577,0.94,2.6,37,0.1,2,0,0,31.7,31.8,32.1,31.7,31,2,1
333,4/12/2021 10:31,0,0,69.85,39.457,2.6,0.941,2.81,36,0.1,2,0,0,31.7,31.8,32.1,31.7,31,2,1
334,4/12/2021 10:31,0,0,70.08,39.68,2.615,0.94,2.81,36,0.1,2,0,0,31.8,31.8,32.1,31.7,31,2,1
335,4/12/2021 10:31,0,0,70.08,39.68,2.597,0.94,2.73,37,0.1,2,0,0,31.8,31.8,32.1,31.7,31,2,1
336,4/12/2021 10:31,0,0,69.9,39.497,2.596,0.94,2.68,37,0.1,2,0,0,31.7,31.8,32.1,31.7,31,2,1
337,4/12/2021 10:31,0,0,69.95,39.537,2.598,0.94,2.69,37,0.1,2,0,0,31.7,31.8,32.1,31.7,31,2,1
338,4/12/2021 10:31,0,0,69.93,39.465,2.6,0.94,2.69,37,0.1,2,0,0,31.7,31.8,32.1,31.7,31,2,1
339,4/12/2021 10:31,0,0,70.17,39.76,2.624,0.939,2.77,37,0.1,2,0,0,31.7,31.8,32.1,31.7,31,2,1
340,4/12/2021 10:31,0,0,70.07,39.696,2.618,0.941,2.73,36,0.1,2,0,0,31.7,31.8,32.1,31.7,31,2,1
341,4/12/2021 10:31,0,0,70.07,39.696,2.618,0.941,2.73,36,0.1,2,0,0,31.7,31.8,32.1,31.7,31,2,1
342,4/12/2021 10:31,0,0,70.2,39.76,2.625,0.94,2.63,36,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
343,4/12/2021 10:31,0,0,70.04,39.632,2.609,0.94,2.63,36,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
344,4/12/2021 10:31,0,0,70.04,39.632,2.617,0.94,2.77,36,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
345,4/12/2021 10:31,0,0,70.06,39.64,2.608,0.94,2.78,36,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
346,4/12/2021 10:31,0,0,70.08,39.656,2.614,0.94,2.78,36,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
347,4/12/2021 10:31,0,0,70.04,39.609,2.63,0.941,2.86,36,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
348,4/12/2021 10:31,0,0,70.14,39.736,2.615,0.94,2.9,36,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
349,4/12/2021 10:31,0,0,70.19,39.744,2.624,0.94,2.88,36,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
350,4/12/2021 10:31,0,0,70.2,39.815,2.622,0.94,2.86,36,0.2,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
351,4/12/2021 10:31,0,0,70.2,39.815,2.627,0.94,2.85,36,0.2,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
352,4/12/2021 10:32,0,0,70.14,39.712,2.62,0.941,2.88,36,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
353,4/12/2021 10:32,0,0,70.05,39.64,2.609,0.94,2.88,36,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
354,4/12/2021 10:32,0,0,69.87,39.433,2.581,0.94,2.86,37,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
355,4/12/2021 10:32,0,0,69.79,39.345,2.601,0.94,2.8,36,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
356,4/12/2021 10:32,0,0,69.79,39.345,2.591,0.94,2.8,36,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
357,4/12/2021 10:32,0,0,69.79,39.345,2.591,0.94,2.8,36,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
358,4/12/2021 10:32,0,0,70,39.585,2.604,0.94,2.81,36,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
359,4/12/2021 10:32,0,0,69.94,39.489,2.603,0.94,2.78,36,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
360,4/12/2021 10:32,0,0,69.87,39.409,2.589,0.939,2.67,37,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
361,4/12/2021 10:32,0,0,69.94,39.521,2.598,0.939,2.66,37,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
362,4/12/2021 10:32,0,0,69.94,39.521,2.582,0.939,2.88,37,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
363,4/12/2021 10:32,0,0,69.82,39.377,2.583,0.939,2.84,37,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
364,4/12/2021 10:32,0,0,69.83,39.417,2.585,0.939,2.81,37,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
365,4/12/2021 10:32,0,0,69.79,39.345,2.579,0.94,2.74,37,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
366,4/12/2021 10:32,0,0,70.02,39.601,2.606,0.94,2.78,37,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
367,4/12/2021 10:32,0,0,69.84,39.417,2.583,0.939,2.83,37,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
368,4/12/2021 10:32,0,0,69.89,39.497,2.594,0.939,2.82,37,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
369,4/12/2021 10:32,0,0,69.89,39.497,2.591,0.939,2.79,37,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
370,4/12/2021 10:32,0,0,69.91,39.497,2.595,0.94,2.79,37,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
371,4/12/2021 10:32,0,0,69.91,39.497,2.602,0.94,2.79,37,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
372,4/12/2021 10:32,0,0,69.96,39.561,2.577,0.94,2.9,36,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
373,4/12/2021 10:33,0,0,69.96,39.561,2.577,0.94,2.9,36,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
374,4/12/2021 10:33,0,0,69.44,38.999,2.607,0.941,2.87,36,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
375,4/12/2021 10:33,0,0,70.26,39.863,2.635,0.94,2.72,37,0.2,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
376,4/12/2021 10:33,0,0,69.98,39.617,2.605,0.94,2.69,37,0.2,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
377,4/12/2021 10:33,0,0,70.13,39.696,2.604,0.94,2.69,37,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
378,4/12/2021 10:33,0,0,70.11,39.712,2.619,0.941,2.83,36,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
379,4/12/2021 10:33,0,0,70.04,39.593,2.609,0.94,2.91,37,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
380,4/12/2021 10:33,0,0,69.82,39.425,2.588,0.94,2.91,37,0.1,2,0,0,31.7,31.8,32.1,31.7,30.9,2,1
381,4/12/2021 10:33,0,0,69.82,39.425,2.588,0.941,2.78,36,0.1,2,0,0,32.1,31.8,32.2,31.7,31.4,2,1
382,4/12/2021 10:33,0,0,69.84,39.417,2.596,0.94,2.9,36,0.1,2,0,0,32.1,31.8,32.2,31.7,31.4,2,1
383,4/12/2021 10:33,0,0,69.84,39.417,2.596,0.94,2.9,36,0.1,2,0,0,32.1,31.8,32.2,31.7,31.4,2,1
384,4/12/2021 10:33,0,0,70.1,39.712,2.619,0.941,2.85,36,0.1,2,0,0,32.1,31.8,32.2,31.7,31.4,2,1
